id,title,duration_min,speakers_name,speakers_occupation,event,topics,views,page_url,published_date,recorded_date,subtitle_languages,likes
6,Sampling the ocean's DNA,16.533333333333335,Craig Venter,"Biologist, genetics pioneer",TEDGlobal 2005,"science, technology, invention, entrepreneur, DNA, biotech, genetics, biology, biodiversity, ecology, ocean",660907,https://www.ted.com/talks/craig_venter_sampling_the_ocean_s_dna,2007-04-05,2005-02-24,"English, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Dutch, Chinese, Traditional, Turkish, Chinese, Simplified, Romanian, Polish, French, Bulgarian, German, Hungarian, Japanese, Hebrew, Serbian, Korean, Vietnamese",19000
90,Unleash your creativity in a Fab Lab,17.083333333333332,Neil Gershenfeld,"Physicist, personal fab pioneer",TED2006,"culture, science, technology, engineering, invention, computers, education, social change, code",907302,https://www.ted.com/talks/neil_gershenfeld_unleash_your_creativity_in_a_fab_lab,2007-02-19,2006-02-02,"Greek, French, English, Dutch, Russian, Korean, Italian, Chinese, Simplified, Arabic, Portuguese, Brazilian, Polish, Bulgarian, Chinese, Traditional, Romanian, Japanese, Spanish, Hebrew, Hungarian",27000
11,What separates us from chimpanzees?,27.166666666666668,Jane Goodall,"Primatologist, conservationist",TED2003,"culture, environment, global issues, science, Africa, animals, nature, primates",2245490,https://www.ted.com/talks/jane_goodall_what_separates_us_from_chimpanzees,2007-04-05,2003-03-01,"Greek, English, Italian, Arabic, Portuguese, Brazilian, Czech, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Polish, French, Bulgarian, Croatian, German, Danish, Persian, Finnish, Hungarian, Japanese, Hebrew, Georgian, Romanian, Serbian, Korean, Swedish, Ukrainian, Vietnamese, Thai, Tamil",67000
32,"Art with wire, sugar, chocolate and string",14.6,Vik Muniz,Artist,TED2003,"design, creativity, art, illusion, Brazil, animation",1464846,https://www.ted.com/talks/vik_muniz_art_with_wire_sugar_chocolate_and_string,2007-04-05,2003-02-27,"English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Romanian, Polish, French, Bulgarian, German, Hungarian, Japanese, Hebrew, Serbian, Korean, Ukrainian",43000
19,How technology evolves,19.666666666666668,Kevin Kelly,"Editor, author",TED2005,"culture, science, technology, evolution, future, history, philosophy, decision-making",2255824,https://www.ted.com/talks/kevin_kelly_how_technology_evolves,2006-11-14,2005-02-24,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Spanish, Russian, Dutch, Chinese, Simplified, Chinese, Traditional, Croatian, Romanian, Polish, French, Bulgarian, French (Canada), German, Persian, Japanese, Hebrew, Albanian, Korean, Turkish, Hungarian",67000
22,Why people believe weird things,13.183333333333334,Michael Shermer,Skeptic,TED2006,"culture, science, entertainment, illusion, religion",8069884,https://www.ted.com/talks/michael_shermer_why_people_believe_weird_things,2006-11-08,2006-02-23,"Greek, English, Vietnamese, Italian, Armenian, Portuguese, Brazilian, Czech, Azerbaijani, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Norwegian Bokmal, Turkish, Latvian, Chinese, Simplified, Lithuanian, Thai, Romanian, Polish, French, Bulgarian, Croatian, German, Hungarian, Persian, Hindi, Finnish, Danish, Japanese, Hebrew, Georgian, Serbian, Albanian, Korean, Swedish, Slovak, Arabic, Northern Kurdish (Kurmanji), Slovenian, Ukrainian, Gujarati",242000
62,Global priorities bigger than climate change,16.45,Bjorn Lomborg,Global prioritizer,TED2005,"climate change, culture, environment, business, economics, Africa, future, AIDS, decision-making, natural disaster",1801779,https://www.ted.com/talks/bjorn_lomborg_global_priorities_bigger_than_climate_change,2007-01-02,2005-02-02,"English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Bulgarian, Czech, Galician, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Simplified, Chinese, Traditional, Turkish, Croatian, Thai, Romanian, Polish, French, Armenian, French (Canada), German, Danish, Persian, Hungarian, Japanese, Hebrew, Serbian, Korean, Ukrainian, Latvian",54000
83,My wish: Build the Encyclopedia of Life,22.066666666666666,E.O. Wilson,Biologist,TED2007,"global issues, science, technology, nature, biology, TED Prize, biodiversity, insects, ecology",1678952,https://www.ted.com/talks/e_o_wilson_my_wish_build_the_encyclopedia_of_life,2007-04-03,2007-03-08,"Greek, English, Catalan, Italian, Arabic, Portuguese, Brazilian, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Romanian, Polish, French, Bulgarian, German, Hungarian, Persian, Finnish, Japanese, Hebrew, Serbian, Korean, Vietnamese, Croatian",50000
89,Why did I ski to the North Pole?,17.816666666666666,Ben Saunders,Polar explorer,TED2005,"climate change, culture, global issues, technology, sports, personal growth, potential, exploration, travel",1014208,https://www.ted.com/talks/ben_saunders_why_did_i_ski_to_the_north_pole,2006-10-25,2005-02-24,"English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Romanian, Polish, French, Bulgarian, Croatian, German, Hungarian, Persian, Japanese, Hebrew, Korean, Ukrainian, Latvian",30000
60,Four American characters,22.85,Anna Deavere Smith,"Actor, playwright, social critic",TED2005,"culture, entertainment, performance, interview, history, storytelling, race, United States, sports, theater",1309196,https://www.ted.com/talks/anna_deavere_smith_four_american_characters,2007-02-09,2005-02-25,"Russian, French, English, Dutch, Chinese, Traditional, Croatian, Turkish, Korean, Italian, Chinese, Simplified, Arabic, Portuguese, Brazilian, Polish, Bulgarian, Vietnamese, Romanian, Japanese, Spanish, Hebrew, Portuguese",39000
68,Progress is not a zero-sum game,18.95,Robert Wright,"Journalist, philosopher",TED2006,"culture, global issues, collaboration, evolution, war",2017908,https://www.ted.com/talks/robert_wright_progress_is_not_a_zero_sum_game,2007-01-17,2006-02-02,"Greek, English, Italian, Arabic, Portuguese, Brazilian, Czech, Spanish, Russian, Dutch, Chinese, Traditional, Chinese, Simplified, Romanian, Polish, French, Bulgarian, Croatian, German, Hungarian, Persian, Japanese, Hebrew, Korean, Ukrainian",60000
10,The killer American diet that's sweeping the planet,3.066666666666667,Dean Ornish,"Physician, author",TED2006,"culture, global issues, science, disease, food, health, health care",2850036,https://www.ted.com/talks/dean_ornish_the_killer_american_diet_that_s_sweeping_the_planet,2006-12-14,2006-02-23,"Greek, Esperanto, English, Chinese, Yue, Vietnamese, Catalan, French (Canada), Italian, Arabic, Portuguese, Brazilian, Czech, Galician, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Norwegian Bokmal, Turkish, Latvian, Chinese, Simplified, Thai, Romanian, Polish, French, Bulgarian, Ukrainian, Croatian, German, Hungarian, Persian, Hindi, Finnish, Armenian, Japanese, Hebrew, Uzbek, Serbian, Albanian, Korean, Swedish, Macedonian, Slovak, Malay, Slovenian, Northern Kurdish (Kurmanji), Burmese, Kurdish (Central)",85000
81,Singing What I Want,4.266666666666667,Nora York,"Singer, performance artist",TEDSalon 2006,"entertainment, music, performance, poetry",454243,https://www.ted.com/talks/nora_york_singing_what_i_want,2007-04-05,2006-12-14,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Romanian, Polish, French, Bulgarian, Croatian, German, Hungarian, Persian, Japanese, Hebrew, Serbian, Korean, Slovak, Ukrainian, Burmese, Indonesian, Northern Kurdish (Kurmanji), Kurdish (Central)",13000
34,Photos of endangered cultures,18.333333333333332,Phil Borges,Photographer,TED2006,"culture, global issues, design, social change, art, storytelling, activism, film, photography, indigenous peoples",1081062,https://www.ted.com/talks/phil_borges_photos_of_endangered_cultures,2007-01-09,2006-02-23,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Romanian, Polish, French, Bulgarian, Croatian, German, Hungarian, Persian, Armenian, Japanese, Hebrew, Serbian, Korean, Ukrainian",32000
50,Happiness by design,15.266666666666667,Stefan Sagmeister,Graphic designer,TED2004,"design, art, happiness, typography, graphic design",2324166,https://www.ted.com/talks/stefan_sagmeister_happiness_by_design,2007-04-05,2004-02-02,"English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Basque, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Romanian, Polish, French, Bulgarian, Croatian, German, Persian, Japanese, Hebrew, Serbian, Albanian, Korean, Ukrainian, Greek",69000
56,My wish: Manufactured landscapes and green education,34.18333333333333,Edward Burtynsky,Photographer,TED2005,"culture, environment, design, cities, social change, art, photography, pollution, TED Prize",1415903,https://www.ted.com/talks/edward_burtynsky_my_wish_manufactured_landscapes_and_green_education,2006-10-31,2005-02-17,"English, Catalan, Italian, Arabic, Portuguese, Brazilian, Czech, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Thai, Romanian, Polish, French, Bulgarian, German, Japanese, Hebrew, Korean, Vietnamese",42000
73,In praise of slowness,19.0,Carl Honoré,"Writer, thinker, activist",TEDGlobal 2005,"culture, health, psychology, parenting, happiness, personal growth, potential, decision-making, work-life balance",3312915,https://www.ted.com/talks/carl_honore_in_praise_of_slowness,2007-02-28,2005-07-07,"Greek, Italian, Arabic, Portuguese, Brazilian, Czech, Spanish, Russian, Dutch, Chinese, Simplified, Chinese, Traditional, Turkish, Croatian, English, Thai, Romanian, Polish, French, Bulgarian, French (Canada), German, Danish, Persian, Hungarian, Japanese, Hebrew, Korean, Slovak, Ukrainian, Finnish, Serbian, Portuguese, Vietnamese, Burmese, Latvian",99000
28,How to get your ideas to spread,16.783333333333335,Seth Godin,Marketer and author,TED2003,"culture, business, marketing, storytelling, decision-making",7217308,https://www.ted.com/talks/seth_godin_how_to_get_your_ideas_to_spread,2007-04-05,2003-02-27,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Thai, Romanian, Polish, French, Bulgarian, Croatian, German, Hungarian, Persian, Japanese, Hebrew, Serbian, Korean, Swedish, Slovenian, Ukrainian, Northern Kurdish (Kurmanji)",216000
59,My wish: Three actions for Africa,27.633333333333333,Bono,"Musician, activist",TED2005,"global issues, entertainment, social change, Africa, activism, philanthropy, AIDS, poverty",860102,https://www.ted.com/talks/bono_my_wish_three_actions_for_africa,2006-10-31,2005-02-24,"Greek, Esperanto, English, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Thai, Romanian, Polish, French, Bulgarian, German, Finnish, Japanese, Hebrew, Korean, Vietnamese",25000
36,The hidden world of shadow cities,13.833333333333334,Robert Neuwirth,Author,TEDGlobal 2005,"culture, global issues, business, entrepreneur, cities, social change, future, poverty, policy, international development",920704,https://www.ted.com/talks/robert_neuwirth_the_hidden_world_of_shadow_cities,2007-01-02,2005-07-14,"English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Romanian, Polish, French, Bulgarian, Croatian, German, Hungarian, Japanese, Hebrew, Korean",27000
69,Dreams from endangered cultures,21.783333333333335,Wade Davis,"Anthropologist, ethnobotanist",TED2003,"culture, environment, global issues, film, photography, anthropology, language, indigenous peoples",4691237,https://www.ted.com/talks/wade_davis_dreams_from_endangered_cultures,2007-01-09,2003-02-03,"English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Dutch, Portuguese, Swahili, Chinese, Traditional, Turkish, Latvian, Chinese, Simplified, Lithuanian, Thai, Romanian, Polish, Tamil, French, Bulgarian, Croatian, Bengali, German, Hungarian, Persian, Hindi, Finnish, Japanese, Hebrew, Telugu, Serbian, Korean, Kannada, Urdu, Ukrainian",140000
48,Everyday inventions,14.266666666666667,Saul Griffith,Inventor,TED2006,"technology, design, engineering, invention, software, collaboration, innovation, product design",601049,https://www.ted.com/talks/saul_griffith_everyday_inventions,2007-02-19,2006-02-23,"English, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Chinese, Traditional, Turkish, Chinese, Simplified, Romanian, Polish, French, Bulgarian, Croatian, German, Hebrew, Korean, Ukrainian, Vietnamese, Japanese, Portuguese, Hungarian",18000
84,My wish: Let my photographs bear witness,21.516666666666666,James Nachtwey,Photojournalist,TED2007,"culture, global issues, media, social change, art, storytelling, activism, war, photography, poverty",1742437,https://www.ted.com/talks/james_nachtwey_my_wish_let_my_photographs_bear_witness,2007-04-03,2007-03-08,"Portuguese, Brazilian, English, Italian, Arabic, Basque, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Romanian, Polish, French, Bulgarian, German, Hungarian, Persian, Finnish, Japanese, Hebrew, Korean, Ukrainian",52000
24,A dance of Symbiosis,13.516666666666667,Pilobolus,Dance company,TED2005,"science, entertainment, performance, nature, dance",4429521,https://www.ted.com/talks/pilobolus_a_dance_of_symbiosis,2007-02-09,2005-02-25,no subtitles,132000
74,The route to a sustainable future,17.233333333333334,Alex Steffen,Planetary futurist,TEDGlobal 2005,"culture, environment, global issues, sustainability, design, invention, business, cities, collaboration, renewable energy",1832305,https://www.ted.com/talks/alex_steffen_the_route_to_a_sustainable_future,2007-04-05,2005-07-07,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Norwegian Bokmal, Turkish, Chinese, Simplified, Thai, Romanian, Polish, French, Bulgarian, Croatian, German, Hungarian, Persian, Japanese, Hebrew, Korean, Swedish, Macedonian, Slovak, Ukrainian",54000
63,The era of open innovation,18.683333333333334,Charles Leadbeater,Innovation consultant,TEDGlobal 2005,"culture, invention, business, economics, media, software, collaboration, innovation, product design",1869867,https://www.ted.com/talks/charles_leadbeater_the_era_of_open_innovation,2007-01-31,2005-07-14,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Romanian, Polish, French, Bulgarian, German, Japanese, Hebrew, Serbian, Korean, Hungarian",56000
5,Great cars are great art,19.733333333333334,Chris Bangle,Car designer,TED2002,"technology, design, industrial design, invention, business, transportation, art",1018316,https://www.ted.com/talks/chris_bangle_great_cars_are_great_art,2007-04-05,2002-02-02,"English, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Thai, Romanian, Polish, French, Bulgarian, German, Hungarian, Japanese, Hebrew, Serbian, Korean, Slovak, Northern Kurdish (Kurmanji), Croatian",30000
31,How architecture can connect us,20.433333333333334,Thom Mayne,Architect,TED2005,"culture, design, invention, architecture, cities",883124,https://www.ted.com/talks/thom_mayne_how_architecture_can_connect_us,2007-04-05,2005-02-25,"English, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Dutch, Chinese, Traditional, Chinese, Simplified, Romanian, French, Bulgarian, German, Hebrew, Korean, Polish, Japanese",26000
44,A philosophical quest for our biggest problems,16.633333333333333,Nick Bostrom,Philosopher,TEDGlobal 2005,"culture, global issues, technology, biotech, future, philosophy, happiness",1026147,https://www.ted.com/talks/nick_bostrom_a_philosophical_quest_for_our_biggest_problems,2007-04-05,2005-07-14,"English, Somali, Italian, Arabic, Portuguese, Brazilian, Czech, Spanish, Russian, Chinese, Traditional, Turkish, Chinese, Simplified, Romanian, Polish, French, Bulgarian, Croatian, German, Persian, Japanese, Hebrew, Georgian, Korean, Macedonian, Hungarian",30000
